1612137600000,0.09810000,0.09838000,0.09500000,0.09564000,943036.00000000,1612141199999,90489.17899300,649,373145.80000000,35793.80375700,0
1612141200000,0.09572000,0.09880000,0.09516000,0.09858000,481434.50000000,1612144799999,46621.06344100,404,349482.90000000,33739.41767300,0
1612144800000,0.09855000,0.10228000,0.09794000,0.10109000,1482778.00000000,1612148399999,149564.31682300,1023,614818.70000000,61770.53975500,0
1612148400000,0.10075000,0.10260000,0.10037000,0.10198000,773239.60000000,1612151999999,78469.38272100,573,421068.70000000,42794.50486300,0
1612152000000,0.10195000,0.10689000,0.10110000,0.10571000,1407275.30000000,1612155599999,147814.26210300,1208,957846.60000000,100690.91986200,0
1612155600000,0.10571000,0.10742000,0.10471000,0.10710000,967020.50000000,1612159199999,102802.04935700,787,454692.90000000,48333.89755700,0
1612159200000,0.10708000,0.11300000,0.10350000,0.10488000,5882405.90000000,1612162799999,637663.64341200,3144,2721964.20000000,294395.00839700,0
1612162800000,0.10463000,0.10564000,0.10299000,0.10412000,2322369.30000000,1612166399999,241978.95786000,1222,1062269.00000000,110915.78267300,0
1612166400000,0.10360000,0.10579000,0.10127000,0.10447000,2928686.90000000,1612169999999,302581.10232000,1694,1598036.10000000,165354.62474700,0
1612170000000,0.10436000,0.10469000,0.10150000,0.10300000,1833107.80000000,1612173599999,188426.98700800,1109,713250.30000000,73388.92168500,0
1612173600000,0.10300000,0.10332000,0.10023000,0.10137000,1597679.40000000,1612177199999,162984.25558500,1023,394651.10000000,40337.62432200,0
1612177200000,0.10140000,0.10285000,0.10059000,0.10152000,972340.90000000,1612180799999,98890.62024500,612,538233.20000000,54783.96462500,0
1612180800000,0.10182000,0.10184000,0.09929000,0.09988000,1734935.90000000,1612184399999,173789.03791300,1120,669461.20000000,67266.02001900,0
1612184400000,0.09997000,0.10027000,0.09813000,0.09839000,1934820.20000000,1612187999999,191886.96480700,1243,790153.20000000,78429.31795200,0
1612188000000,0.09854000,0.10190000,0.09713000,0.09938000,3020305.90000000,1612191599999,299806.24481700,1397,2077209.00000000,206039.93528900,0
1612191600000,0.09938000,0.10190000,0.09800000,0.09992000,2097949.20000000,1612195199999,210220.68764700,1600,918484.00000000,92354.11210900,0
1612195200000,0.09992000,0.10259000,0.09992000,0.10160000,1262630.00000000,1612198799999,127725.36158100,874,716000.90000000,72434.01561300,0
1612198800000,0.10159000,0.10176000,0.09911000,0.10102000,992404.10000000,1612202399999,99600.38548300,776,413565.40000000,41600.27481600,0
1612202400000,0.10106000,0.10542000,0.10060000,0.10408000,2620207.30000000,1612205999999,271436.07484800,2019,1386995.40000000,143423.07394600,0
1612206000000,0.10407000,0.10900000,0.10375000,0.10449000,2486074.80000000,1612209599999,263577.83325900,1876,1314670.60000000,139636.18404400,0
1612209600000,0.10449000,0.11180000,0.10400000,0.10844000,2250892.50000000,1612213199999,243093.26055100,1769,1336467.40000000,144600.29692300,0
1612213200000,0.10847000,0.11513000,0.10465000,0.11283000,6136186.40000000,1612216799999,683630.73530700,3443,2732281.20000000,304661.12371700,0
1612216800000,0.11279000,0.11283000,0.10886000,0.10886000,1859022.50000000,1612220399999,205532.51336300,1107,692118.50000000,76341.29243400,0
1612220400000,0.10894000,0.10900000,0.10787000,0.10884000,485687.40000000,1612223999999,52653.60484300,372,297173.30000000,32209.36719300,0
1612224000000,0.10887000,0.10999000,0.10746000,0.10785000,1089268.90000000,1612227599999,118331.64672800,801,466266.90000000,50716.15027400,0
1612227600000,0.10806000,0.10809000,0.10501000,0.10675000,780871.10000000,1612231199999,83179.54682300,896,329031.70000000,35056.76524000,0
1612231200000,0.10669000,0.10704000,0.10500000,0.10649000,543999.30000000,1612234799999,57613.85960500,573,180865.10000000,19211.50149700,0
1612234800000,0.10651000,0.11005000,0.10547000,0.10996000,1392086.20000000,1612238399999,150691.88019400,1239,731726.70000000,79247.59741500,0
1612238400000,0.10997000,0.11200000,0.10905000,0.11138000,1301492.70000000,1612241999999,144026.41746100,873,649737.70000000,71859.61705300,0
1612242000000,0.11137000,0.11202000,0.10815000,0.10855000,1763255.30000000,1612245599999,193532.79172800,1365,583312.40000000,64215.95377900,0
1612245600000,0.10875000,0.10962000,0.10696000,0.10736000,1886844.60000000,1612249199999,203144.96491500,1097,913516.60000000,98205.23166000,0
1612249200000,0.10761000,0.10761000,0.10544000,0.10655000,1075037.20000000,1612252799999,114248.72683700,978,393230.70000000,41882.09916100,0
1612252800000,0.10646000,0.11268000,0.10624000,0.10960000,2014576.20000000,1612256399999,217841.57615400,1259,1478579.40000000,159698.36908500,0
1612256400000,0.10956000,0.11012000,0.10720000,0.10834000,1446738.00000000,1612259999999,156544.64374100,1040,611804.70000000,66133.78901800,0
1612260000000,0.10838000,0.11014000,0.10788000,0.10940000,859283.30000000,1612263599999,93790.59413900,793,371724.30000000,40553.26765500,0
1612263600000,0.10948000,0.11184000,0.10762000,0.11004000,2340203.40000000,1612267199999,255536.47762700,1029,1196176.40000000,131054.96196800,0
1612267200000,0.10978000,0.11058000,0.10859000,0.11003000,1507692.60000000,1612270799999,165438.56257600,1395,798094.20000000,87543.21672600,0
1612270800000,0.11003000,0.11034000,0.10850000,0.10891000,1426514.20000000,1612274399999,155828.23959800,992,579888.10000000,63362.03467400,0
1612274400000,0.10892000,0.10978000,0.10707000,0.10739000,1388328.90000000,1612277999999,150367.25348500,968,528420.60000000,57341.66878000,0
1612278000000,0.10775000,0.10885000,0.10720000,0.10752000,406153.90000000,1612281599999,43780.43151800,398,184745.30000000,19937.21993500,0
