1656633600000,0.48080000,0.49800000,0.47460000,0.48900000,42502211.50000000,1656637199999,20622196.94947000,49061,21863109.70000000,10608885.02873000,0
1656637200000,0.48890000,0.49380000,0.48440000,0.48890000,22595034.70000000,1656640799999,11055203.94821000,21161,11427658.00000000,5591562.18785000,0
1656640800000,0.48900000,0.49820000,0.48800000,0.49420000,19605448.00000000,1656644399999,9667346.66790000,19620,9824544.10000000,4844322.79123000,0
1656644400000,0.49410000,0.49430000,0.47360000,0.47440000,18766147.50000000,1656647999999,9089637.21237000,19620,8530371.00000000,4130992.32772000,0
1656648000000,0.47430000,0.47570000,0.46460000,0.46630000,17760548.40000000,1656651599999,8354498.24168000,20620,9084546.10000000,4273224.98077000,0
1656651600000,0.46610000,0.47340000,0.46580000,0.47090000,10675889.50000000,1656655199999,5010478.31299000,12313,5450310.20000000,2556995.17662000,0
1656655200000,0.47080000,0.47240000,0.46570000,0.47110000,6884289.10000000,1656658799999,3234110.56594000,8032,3379712.40000000,1587539.99040000,0
1656658800000,0.47100000,0.48620000,0.46660000,0.48470000,12191054.20000000,1656662399999,5834754.55572000,14597,6362416.80000000,3044948.01222000,0
1656662400000,0.48450000,0.48800000,0.47510000,0.47600000,12984519.00000000,1656665999999,6258804.77947000,15256,6163009.80000000,2970985.22058000,0
1656666000000,0.47600000,0.48120000,0.47230000,0.47410000,9131333.40000000,1656669599999,4355967.41084000,10401,4554117.00000000,2172584.23076000,0
1656669600000,0.47400000,0.48040000,0.46140000,0.46450000,13762561.40000000,1656673199999,6482209.81374000,15524,6721475.70000000,3165841.30051000,0
1656673200000,0.46450000,0.46950000,0.46100000,0.46690000,11877090.00000000,1656676799999,5532249.76234000,12233,5680380.90000000,2645604.37819000,0
1656676800000,0.46680000,0.46830000,0.45870000,0.45990000,10842979.90000000,1656680399999,5030989.49958000,12670,5424334.20000000,2516428.30433000,0
1656680400000,0.45990000,0.47270000,0.45770000,0.46890000,15903453.60000000,1656683999999,7392230.13900000,19615,8035447.00000000,3735369.39994000,0
1656684000000,0.46890000,0.47180000,0.45670000,0.45930000,13666702.50000000,1656687599999,6316852.67939000,15849,6807707.80000000,3146049.56650000,0
1656687600000,0.45920000,0.46150000,0.44960000,0.45600000,16257962.10000000,1656691199999,7401761.42695000,15510,9284129.20000000,4227783.55823000,0
1656691200000,0.45580000,0.46430000,0.45460000,0.46020000,7826771.30000000,1656694799999,3598010.17761000,8529,3770676.10000000,1734294.16223000,0
1656694800000,0.46010000,0.46660000,0.45920000,0.46550000,5692816.10000000,1656698399999,2636061.06383000,6581,2929767.10000000,1356349.35360000,0
1656698400000,0.46560000,0.46750000,0.46180000,0.46320000,3666686.10000000,1656701999999,1704281.06051000,4465,1698188.60000000,789511.33319000,0
1656702000000,0.46320000,0.46490000,0.45980000,0.46470000,3763426.40000000,1656705599999,1739737.42391000,4987,1750923.30000000,809488.28476000,0
1656705600000,0.46460000,0.47450000,0.46290000,0.46780000,6634445.50000000,1656709199999,3119512.48139000,8122,3247505.80000000,1527030.34946000,0
1656709200000,0.46790000,0.47060000,0.46290000,0.46530000,1486837.70000000,1656712799999,695129.27314000,2692,690059.90000000,322641.56445000,0
1656712800000,0.46530000,0.46920000,0.46210000,0.46290000,5767329.00000000,1656716399999,2682399.68125000,5312,2868897.10000000,1333991.69874000,0
1656716400000,0.46300000,0.46910000,0.45900000,0.46210000,6254081.30000000,1656719999999,2905177.66385000,5609,3137051.60000000,1457541.81870000,0
1656720000000,0.46210000,0.46680000,0.45500000,0.45500000,17893259.60000000,1656723599999,8257461.21443000,16483,8775710.20000000,4049311.47222000,0
1656723600000,0.45510000,0.46100000,0.45300000,0.45740000,6751075.40000000,1656727199999,3088992.62578000,6844,3282545.80000000,1501850.73586000,0
1656727200000,0.45740000,0.46010000,0.44860000,0.45090000,9489823.50000000,1656730799999,4301041.83669000,9067,4549708.90000000,2060219.50603000,0
1656730800000,0.45090000,0.45440000,0.44940000,0.45090000,6163101.60000000,1656734399999,2781730.14631000,6552,2806017.40000000,1266338.01534000,0
1656734400000,0.45080000,0.45800000,0.45020000,0.45550000,5009820.80000000,1656737999999,2277697.82090000,5592,2686521.00000000,1221399.07990000,0
1656738000000,0.45550000,0.46010000,0.45510000,0.45750000,10714189.80000000,1656741599999,4909958.47326000,8998,5355945.90000000,2454513.56673000,0
1656741600000,0.45760000,0.46200000,0.45700000,0.45920000,4822744.70000000,1656745199999,2216490.61865000,5452,2445869.00000000,1123994.36374000,0
1656745200000,0.45910000,0.46490000,0.45910000,0.46180000,6112758.80000000,1656748799999,2824431.80111000,5980,3148769.00000000,1454621.21716000,0
1656748800000,0.46180000,0.46880000,0.46160000,0.46370000,7096589.10000000,1656752399999,3301235.94070000,6908,3538240.00000000,1645387.43986000,0
1656752400000,0.46390000,0.46810000,0.45880000,0.46730000,10260724.20000000,1656755999999,4758914.30434000,9876,5256219.90000000,2437615.91845000,0
1656756000000,0.46730000,0.47360000,0.46380000,0.47150000,7051043.40000000,1656759599999,3307219.55117000,7186,3664971.40000000,1718568.01905000,0
1656759600000,0.47160000,0.47180000,0.46730000,0.46910000,4384392.20000000,1656763199999,2057491.32852000,4517,2084417.60000000,977972.90499000,0
1656763200000,0.46920000,0.47760000,0.46630000,0.47590000,11761925.10000000,1656766799999,5558149.14688000,10708,5930628.40000000,2801877.08468000,0
1656766800000,0.47580000,0.47580000,0.46980000,0.47090000,5904847.70000000,1656770399999,2790727.46140000,5640,2869059.40000000,1355695.34640000,0
